row_id,order_id,order_date,customer_id,customer_name,segment,city,state,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_dayofweek
9449,US-2016-148957,2016-09-17,CC-12430,Chuck Clark,Home Office,Redmond,Washington,OFF-LA-10002195,Office Supplies,Labels,Avery 481,12,4,0,6,2016,2016-09,Saturday
9450,CA-2014-140032,2014-09-08,TS-21340,Toby Swindell,Consumer,San Francisco,California,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",9,2,0,3,2014,2014-09,Monday
9451,CA-2017-145506,2017-06-03,MO-17800,Meg O'Connel,Home Office,Spokane,Washington,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,136,9,0,5,2017,2017-06,Saturday
9452,CA-2015-129546,2015-09-28,RP-19855,Roy Phan,Corporate,Los Angeles,California,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186,3,0,56,2015,2015-09,Monday
9453,CA-2015-129546,2015-09-28,RP-19855,Roy Phan,Corporate,Los Angeles,California,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,82,6,0,27,2015,2015-09,Monday
9454,CA-2015-129546,2015-09-28,RP-19855,Roy Phan,Corporate,Los Angeles,California,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47,3,0,14,2015,2015-09,Monday
9455,CA-2015-129546,2015-09-28,RP-19855,Roy Phan,Corporate,Los Angeles,California,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,37,2,0,-8,2015,2015-09,Monday
9456,CA-2016-140977,2016-06-16,JL-15175,James Lanier,Home Office,Chattanooga,Tennessee,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,91,1,0,-2,2016,2016-06,Thursday
9457,CA-2017-151855,2017-05-27,BW-11110,Bart Watters,Corporate,Greensboro,North Carolina,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27,3,0,0,2017,2017-05,Saturday
9458,CA-2017-151855,2017-05-27,BW-11110,Bart Watters,Corporate,Greensboro,North Carolina,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12,5,1,-10,2017,2017-05,Saturday
9459,CA-2014-138240,2014-10-09,SJ-20500,Shirley Jackson,Consumer,San Francisco,California,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,145,3,0,42,2014,2014-10,Thursday
9460,CA-2014-138240,2014-10-09,SJ-20500,Shirley Jackson,Consumer,San Francisco,California,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,16,1,0,-3,2014,2014-10,Thursday
9461,CA-2014-101833,2014-11-17,FG-14260,Frank Gastineau,Home Office,New York City,New York,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34,3,0,17,2014,2014-11,Monday
9462,CA-2014-100867,2014-10-19,EH-14125,Eugene Hildebrand,Home Office,Lakewood,California,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,322,6,0,20,2014,2014-10,Sunday
9463,US-2017-109610,2017-11-25,BS-11590,Brendan Sweed,Corporate,Louisville,Kentucky,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,702,2,0,168,2017,2017-11,Saturday
9464,CA-2014-156545,2014-02-27,JS-16030,Joy Smith,Consumer,Columbus,Ohio,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19,4,0,3,2014,2014-02,Thursday
9465,CA-2014-109127,2014-12-21,JC-15775,John Castell,Consumer,Newark,Delaware,OFF-LA-10004409,Office Supplies,Labels,Avery 492,17,6,0,8,2014,2014-12,Sunday
9466,CA-2016-126858,2016-11-19,JM-15265,Janet Molinari,Corporate,Seattle,Washington,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,32,2,0,2,2016,2016-11,Saturday
9467,CA-2017-102925,2017-11-05,CD-12280,Christina DeMoss,Consumer,New York City,New York,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,165,6,0,56,2017,2017-11,Sunday
9468,CA-2017-102925,2017-11-05,CD-12280,Christina DeMoss,Consumer,New York City,New York,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,166,2,0,-67,2017,2017-11,Sunday
9469,CA-2017-102925,2017-11-05,CD-12280,Christina DeMoss,Consumer,New York City,New York,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,13,2,0,6,2017,2017-11,Sunday
9470,CA-2017-102925,2017-11-05,CD-12280,Christina DeMoss,Consumer,New York City,New York,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",111,2,0,53,2017,2017-11,Sunday
9471,CA-2017-102925,2017-11-05,CD-12280,Christina DeMoss,Consumer,New York City,New York,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,100,2,0,4,2017,2017-11,Sunday
9472,CA-2017-102925,2017-11-05,CD-12280,Christina DeMoss,Consumer,New York City,New York,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11,1,0,4,2017,2017-11,Sunday
9473,CA-2017-102925,2017-11-05,CD-12280,Christina DeMoss,Consumer,New York City,New York,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,128,2,0,24,2017,2017-11,Sunday
9474,CA-2017-102925,2017-11-05,CD-12280,Christina DeMoss,Consumer,New York City,New York,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",101,5,0,39,2017,2017-11,Sunday
9475,CA-2015-100818,2015-05-31,JM-15265,Janet Molinari,Corporate,Chicago,Illinois,OFF-LA-10000443,Office Supplies,Labels,Avery 501,6,2,0,2,2015,2015-05,Sunday
9476,CA-2015-100818,2015-05-31,JM-15265,Janet Molinari,Corporate,Chicago,Illinois,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,173,7,0,54,2015,2015-05,Sunday
9477,CA-2015-100818,2015-05-31,JM-15265,Janet Molinari,Corporate,Chicago,Illinois,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",52,2,1,-62,2015,2015-05,Sunday
9478,CA-2015-100818,2015-05-31,JM-15265,Janet Molinari,Corporate,Chicago,Illinois,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,4,3,1,-6,2015,2015-05,Sunday
9479,CA-2014-126193,2014-09-07,SS-20410,Shahid Shariari,Consumer,Oswego,Illinois,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,13,5,0,4,2014,2014-09,Sunday
9480,CA-2014-126193,2014-09-07,SS-20410,Shahid Shariari,Consumer,Oswego,Illinois,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,4,3,1,-7,2014,2014-09,Sunday
9481,CA-2014-126193,2014-09-07,SS-20410,Shahid Shariari,Consumer,Oswego,Illinois,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,305,5,1,-534,2014,2014-09,Sunday
9482,CA-2017-150504,2017-11-06,HG-14845,Harry Greene,Consumer,Dallas,Texas,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18,2,0,2,2017,2017-11,Monday
9483,CA-2015-158351,2015-06-20,BC-11125,Becky Castell,Home Office,Philadelphia,Pennsylvania,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,320,2,0,92,2015,2015-06,Saturday
9484,CA-2014-122679,2014-07-22,AB-10255,Alejandro Ballentine,Home Office,Los Angeles,California,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,20,6,0,6,2014,2014-07,Tuesday
9485,CA-2016-164770,2016-12-02,MY-18295,Muhammed Yedwab,Corporate,Houston,Texas,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,782,10,0,-138,2016,2016-12,Friday
9486,CA-2016-164770,2016-12-02,MY-18295,Muhammed Yedwab,Corporate,Houston,Texas,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,31,9,0,10,2016,2016-12,Friday
9487,CA-2017-130505,2017-10-12,NF-18385,Natalie Fritzler,Consumer,Wheeling,West Virginia,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673,3,0,-77,2017,2017-10,Thursday
9488,US-2017-125213,2017-12-11,NB-18655,Nona Balk,Corporate,Paterson,New Jersey,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,7,3,0,2,2017,2017-12,Monday
9489,CA-2015-156566,2015-10-01,EM-13960,Eric Murdock,Consumer,Portland,Oregon,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,573,2,0,50,2015,2015-10,Thursday
9490,US-2016-102232,2016-08-05,MF-17665,Maureen Fritzler,Corporate,Huntsville,Alabama,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197,7,0,59,2016,2016-08,Friday
9491,CA-2017-111738,2017-01-03,CM-12385,Christopher Martinez,Consumer,San Francisco,California,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022,8,0,683,2017,2017-01,Tuesday
9492,CA-2017-111738,2017-01-03,CM-12385,Christopher Martinez,Consumer,San Francisco,California,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,9,3,0,3,2017,2017-01,Tuesday
9493,CA-2017-163188,2017-11-07,EC-14050,Erin Creighton,Consumer,Oklahoma City,Oklahoma,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38,9,0,19,2017,2017-11,Tuesday
9494,CA-2016-105207,2016-01-03,BO-11350,Bill Overfelt,Corporate,Broken Arrow,Oklahoma,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1593,7,0,350,2016,2016-01,Sunday
9495,CA-2016-105207,2016-01-03,BO-11350,Bill Overfelt,Corporate,Broken Arrow,Oklahoma,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,12,2,0,5,2016,2016-01,Sunday
9496,US-2016-123610,2016-05-12,VM-21835,Vivian Mathis,Consumer,Mission Viejo,California,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120,6,0,47,2016,2016-05,Thursday
9497,US-2016-123610,2016-05-12,VM-21835,Vivian Mathis,Consumer,Mission Viejo,California,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,9,1,0,2,2016,2016-05,Thursday
9498,CA-2017-118213,2017-11-05,AB-10060,Adam Bellavance,Home Office,Greenwood,Indiana,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4,1,0,2,2017,2017-11,Sunday
9499,CA-2017-118213,2017-11-05,AB-10060,Adam Bellavance,Home Office,Greenwood,Indiana,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,168,3,0,82,2017,2017-11,Sunday
9500,CA-2017-118213,2017-11-05,AB-10060,Adam Bellavance,Home Office,Greenwood,Indiana,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,68,10,0,31,2017,2017-11,Sunday
9501,CA-2016-149237,2016-05-26,CM-12235,Chris McAfee,Consumer,Milwaukee,Wisconsin,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,27,3,0,11,2016,2016-05,Thursday
9502,US-2015-158589,2015-11-20,KW-16570,Kelly Williams,Consumer,San Francisco,California,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,32,3,0,8,2015,2015-11,Friday
9503,CA-2016-101329,2016-04-22,MM-17920,Michael Moore,Consumer,Rome,New York,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,32,9,0,8,2016,2016-04,Friday
9504,CA-2016-101329,2016-04-22,MM-17920,Michael Moore,Consumer,Rome,New York,OFF-AR-10003190,Office Supplies,Art,Newell 32,3,1,0,1,2016,2016-04,Friday
9505,CA-2016-113607,2016-10-14,PW-19030,Pauline Webber,Corporate,New York City,New York,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1092,7,0,273,2016,2016-10,Friday
9506,CA-2016-113607,2016-10-14,PW-19030,Pauline Webber,Corporate,New York City,New York,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,112,2,0,55,2016,2016-10,Friday
9507,CA-2014-149104,2014-04-05,RD-19900,Ruben Dartt,Consumer,Dearborn Heights,Michigan,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,27,2,0,7,2014,2014-04,Saturday
9508,CA-2014-149104,2014-04-05,RD-19900,Ruben Dartt,Consumer,Dearborn Heights,Michigan,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40,5,0,18,2014,2014-04,Saturday
9509,CA-2014-149104,2014-04-05,RD-19900,Ruben Dartt,Consumer,Dearborn Heights,Michigan,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",14,3,0,5,2014,2014-04,Saturday
9510,CA-2014-149104,2014-04-05,RD-19900,Ruben Dartt,Consumer,Dearborn Heights,Michigan,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,690,6,0,21,2014,2014-04,Saturday
9511,CA-2016-105263,2016-08-06,LM-17065,Liz MacKendrick,Consumer,New York City,New York,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38,9,0,16,2016,2016-08,Saturday
9512,CA-2014-130575,2014-12-14,CS-11845,Cari Sayre,Corporate,Chicago,Illinois,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9,3,1,-14,2014,2014-12,Sunday
9513,CA-2017-142461,2017-05-30,KT-16480,Kean Thornton,Consumer,Dallas,Texas,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",205,1,0,-6,2017,2017-05,Tuesday
9514,CA-2016-125220,2016-10-14,BE-11410,Bobby Elias,Consumer,Appleton,Wisconsin,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1650,5,0,544,2016,2016-10,Friday
9515,CA-2014-100293,2014-03-14,NF-18475,Neil Französisch,Home Office,Jacksonville,Florida,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91,6,0,32,2014,2014-03,Friday
9516,CA-2014-154165,2014-02-17,DL-13315,Delfina Latchford,Consumer,Chicago,Illinois,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,54,14,0,9,2014,2014-02,Monday
9517,CA-2015-123939,2015-08-24,MS-17710,Maurice Satty,Consumer,Bowling Green,Ohio,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",27,3,0,4,2015,2015-08,Monday
9518,CA-2015-123939,2015-08-24,MS-17710,Maurice Satty,Consumer,Bowling Green,Ohio,OFF-LA-10003190,Office Supplies,Labels,Avery 474,7,3,0,3,2015,2015-08,Monday
9519,CA-2015-123939,2015-08-24,MS-17710,Maurice Satty,Consumer,Bowling Green,Ohio,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,436,3,0,49,2015,2015-08,Monday
9520,US-2017-104451,2017-05-08,MM-18055,Michelle Moray,Consumer,San Francisco,California,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81,4,0,23,2017,2017-05,Monday
9521,CA-2016-101189,2016-02-04,JB-15400,Jennifer Braxton,Corporate,Los Angeles,California,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93,2,0,4,2016,2016-02,Thursday
9522,CA-2014-169446,2014-12-19,SG-20605,Speros Goranitis,Consumer,Chicago,Illinois,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,324,3,0,36,2014,2014-12,Friday
9523,CA-2014-169446,2014-12-19,SG-20605,Speros Goranitis,Consumer,Chicago,Illinois,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,16,3,0,5,2014,2014-12,Friday
9524,CA-2014-169446,2014-12-19,SG-20605,Speros Goranitis,Consumer,Chicago,Illinois,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",33,3,0,-8,2014,2014-12,Friday
9525,CA-2017-156958,2017-12-05,PB-18805,Patrick Bzostek,Home Office,Seattle,Washington,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,84,5,0,29,2017,2017-12,Tuesday
9526,CA-2017-156958,2017-12-05,PB-18805,Patrick Bzostek,Home Office,Seattle,Washington,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,200,5,0,40,2017,2017-12,Tuesday
9527,CA-2017-156958,2017-12-05,PB-18805,Patrick Bzostek,Home Office,Seattle,Washington,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31,3,0,-7,2017,2017-12,Tuesday
9528,CA-2017-156958,2017-12-05,PB-18805,Patrick Bzostek,Home Office,Seattle,Washington,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,173,6,0,60,2017,2017-12,Tuesday
9529,CA-2017-156958,2017-12-05,PB-18805,Patrick Bzostek,Home Office,Seattle,Washington,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9,2,0,3,2017,2017-12,Tuesday
9530,CA-2017-101637,2017-03-24,AC-10615,Ann Chong,Corporate,Beaumont,Texas,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,13,2,0,1,2017,2017-03,Friday
9531,CA-2017-111759,2017-07-08,MR-17545,Mathew Reese,Home Office,Seattle,Washington,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,53,2,0,24,2017,2017-07,Saturday
9532,CA-2017-102729,2017-10-26,BF-11215,Benjamin Farhat,Home Office,Dallas,Texas,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",56,2,0,6,2017,2017-10,Thursday
9533,CA-2016-116596,2016-10-27,BW-11200,Ben Wallace,Consumer,New York City,New York,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",428,14,0,81,2016,2016-10,Thursday
9534,CA-2016-116596,2016-10-27,BW-11200,Ben Wallace,Consumer,New York City,New York,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",41,7,0,13,2016,2016-10,Thursday
9535,CA-2016-116596,2016-10-27,BW-11200,Ben Wallace,Consumer,New York City,New York,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,33,2,0,1,2016,2016-10,Thursday
9536,CA-2016-116596,2016-10-27,BW-11200,Ben Wallace,Consumer,New York City,New York,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,10,2,0,3,2016,2016-10,Thursday
9537,CA-2017-124191,2017-06-12,TS-21610,Troy Staebel,Consumer,Chicago,Illinois,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",9,3,1,-7,2017,2017-06,Monday
9538,CA-2016-148747,2016-09-25,AS-10045,Aaron Smayling,Corporate,San Francisco,California,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",478,2,0,84,2016,2016-09,Sunday
9539,US-2017-169488,2017-09-07,AA-10375,Allen Armold,Consumer,Providence,Rhode Island,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,17,5,0,8,2017,2017-09,Thursday
9540,US-2017-169488,2017-09-07,AA-10375,Allen Armold,Consumer,Providence,Rhode Island,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,40,2,0,19,2017,2017-09,Thursday
9541,CA-2015-135727,2015-05-11,PS-18970,Paul Stevenson,Home Office,Phoenix,Arizona,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,192,7,0,17,2015,2015-05,Monday
9542,CA-2015-135251,2015-08-06,RP-19270,Rachel Payne,Corporate,Houston,Texas,OFF-LA-10004544,Office Supplies,Labels,Avery 505,36,3,0,13,2015,2015-08,Thursday
9543,CA-2015-135251,2015-08-06,RP-19270,Rachel Payne,Corporate,Houston,Texas,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,6,5,1,-10,2015,2015-08,Thursday
9544,CA-2015-135251,2015-08-06,RP-19270,Rachel Payne,Corporate,Houston,Texas,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,57,2,0,19,2015,2015-08,Thursday
9545,CA-2015-135251,2015-08-06,RP-19270,Rachel Payne,Corporate,Houston,Texas,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369,3,0,-114,2015,2015-08,Thursday
9546,CA-2014-166590,2014-10-29,NC-18625,Noah Childs,Corporate,Columbus,Indiana,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2,2,0,891,2014,2014-10,Wednesday
9547,CA-2014-166590,2014-10-29,NC-18625,Noah Childs,Corporate,Columbus,Indiana,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",76,2,0,36,2014,2014-10,Wednesday
9548,CA-2016-131744,2016-06-18,SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,7,2,0,2,2016,2016-06,Saturday
9549,CA-2016-131744,2016-06-18,SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,5,2,1,-4,2016,2016-06,Saturday
9550,CA-2016-131744,2016-06-18,SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,454,3,0,91,2016,2016-06,Saturday
9551,CA-2015-160864,2015-05-03,NF-18595,Nicole Fjeld,Home Office,San Jose,California,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,14,3,0,5,2015,2015-05,Sunday
9552,CA-2015-147690,2015-11-10,SC-20020,Sam Craven,Consumer,Philadelphia,Pennsylvania,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,578,6,0,43,2015,2015-11,Tuesday
9553,CA-2015-163923,2015-05-30,BD-11560,Brendan Dodson,Home Office,Springfield,Virginia,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,152,4,0,36,2015,2015-05,Saturday
9554,CA-2016-125724,2016-09-22,SM-20950,Suzanne McNair,Corporate,Broomfield,Colorado,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68,7,0,9,2016,2016-09,Thursday
9555,CA-2015-111612,2015-11-28,EB-14110,Eugene Barchas,Consumer,Columbus,Ohio,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71,5,0,10,2015,2015-11,Saturday
9556,CA-2015-111612,2015-11-28,EB-14110,Eugene Barchas,Consumer,Columbus,Ohio,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3,2,0,564,2015,2015-11,Saturday
9557,CA-2015-156853,2015-12-03,HP-14815,Harold Pawlan,Home Office,Concord,New Hampshire,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,185,7,0,85,2015,2015-12,Thursday
9558,CA-2014-103086,2014-10-17,EB-14170,Evan Bailliet,Consumer,Houston,Texas,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5,2,1,-2,2014,2014-10,Friday
9559,CA-2016-129280,2016-05-03,SM-20905,Susan MacKendrick,Consumer,Newark,Ohio,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,133,5,0,35,2016,2016-05,Tuesday
9560,CA-2016-129280,2016-05-03,SM-20905,Susan MacKendrick,Consumer,Newark,Ohio,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,196,5,0,-44,2016,2016-05,Tuesday
9561,CA-2016-129280,2016-05-03,SM-20905,Susan MacKendrick,Consumer,Newark,Ohio,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",52,2,0,10,2016,2016-05,Tuesday
9562,CA-2016-129280,2016-05-03,SM-20905,Susan MacKendrick,Consumer,Newark,Ohio,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),432,3,0,-76,2016,2016-05,Tuesday
9563,CA-2016-129280,2016-05-03,SM-20905,Susan MacKendrick,Consumer,Newark,Ohio,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,225,3,1,-165,2016,2016-05,Tuesday
9564,CA-2016-129280,2016-05-03,SM-20905,Susan MacKendrick,Consumer,Newark,Ohio,OFF-LA-10000081,Office Supplies,Labels,Avery 496,6,2,0,2,2016,2016-05,Tuesday
9565,CA-2015-161242,2015-06-01,CG-12040,Catherine Glotzbach,Home Office,Los Angeles,California,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",12,2,0,6,2015,2015-06,Monday
9566,CA-2014-130428,2014-03-31,TG-21640,Trudy Glocke,Consumer,Tampa,Florida,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125,7,0,98,2014,2014-03,Monday
9567,CA-2014-130428,2014-03-31,TG-21640,Trudy Glocke,Consumer,Tampa,Florida,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13,5,1,-10,2014,2014-03,Monday
9568,CA-2014-130428,2014-03-31,TG-21640,Trudy Glocke,Consumer,Tampa,Florida,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4,2,0,1,2014,2014-03,Monday
9569,CA-2017-104388,2017-07-05,DK-12835,Damala Kotsonis,Corporate,Fremont,Nebraska,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,80,4,0,22,2017,2017-07,Wednesday
9570,CA-2015-113131,2015-09-24,MB-17305,Maria Bertelson,Consumer,Columbus,Ohio,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,7,6,1,-4,2015,2015-09,Thursday
9571,CA-2015-113131,2015-09-24,MB-17305,Maria Bertelson,Consumer,Columbus,Ohio,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",34,2,0,2,2015,2015-09,Thursday
9572,CA-2015-113131,2015-09-24,MB-17305,Maria Bertelson,Consumer,Columbus,Ohio,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,16,2,0,6,2015,2015-09,Thursday
